,ID,Tweet,Sentiment
511807,2189985489,hmm...hungry..god i wish i had some noodles ,0
258402,1985183152,Very happy about #redwings game. Very upset about GM ,0
577095,2212249919,I'm really excited for august 3rd! Right yeah? But that means summers almost over which is kinda sucky  what did i do to your heart?,0
732033,2263974715,had a fantabulous weekend!  now onto that paych revision... ,0
8944,1548548559,Watchin Friday The 13th Part 3 on Fuse wit my mom. I got sunburned 2day its a miracle. 1st nice day out nd I get burned ,0
725250,2262278079,Why aren't my texts going through?! ,0
351173,2018273295,@ComicGeekSpeak ack! I missed the contest. ,0
544992,2201287200,Died in rpm!!! Legs all jelly like ,0
99537,1793654264,"lost rear wheel of my bike, stolen ",0
11527,1551392719,Guess I bought too early. Ticket to Maui next week on American dropped about $50  Should have waited.,0
176364,1965314925,Test discovery just missed being in Py3.1 ,0
270030,1989740848,"listening to musica...getting ready for schoool...WOW, it's really early ",0
287697,1994305855,leaving for work. ,0
97992,1793155115,Am soo sleepy this morning  Need to wake up!!,0
347053,2016344308,"i realised that the one tonsil that keeps swellin up is cos of a new back tooth having no space, so it fights the rest of my mouth   ",0
163323,1957754611,Things aren't just as easy and simple as they seem to be. ,0
78589,1751427504,Omggg I'm sooo nasty to my feet... There killing now  owchiee,0
774269,2321461847,"my dad said i have to get my own car, and stop driving my moms. then he laughed &amp; said good luck saving with all that makeup you buy  ",0
90403,1755801187,i met some missionaries today..then threatened to kill a dog...i shudnt be allowed near people ,0
760278,2296668014,wish i could go see the old 97s tonight ,0
628818,2231430063,@mrsgo4 the group's not there ,0
56158,1685317573,@ShalaynaM Yuuuppppp lol....sucks ,0
221998,1976937530,Access Denied! Those were the words on the Kidani Village staff/visitor computer screen this week when I was trying to login to Twitter!! ,0
375273,2051420315,I don't think I like it when &quot;I've always liked older girls&quot; refers to me. ,0
547238,2202019836,Just joined facebook. Does any body want to be my friend? I have none     http://tinyurl.com/le9tv2  Pleeeease!,0
288126,1994456034,prayers to those on the lost Air France flight and their relatives ,0
663633,2244192868,"@missrachilli thanks for the follow Friday my dear! Hope tour good! No luck in Manchester for us, wanted to go to Note but was closed ",0
204487,1972629991,"Gee, Mom, thanks for waking me up at 6:30 this morning, I so appreciate not sleeping in on the weekend ",0
95318,1791869882,Nooooooo! I wanted Allison to win ,0
602267,2221349570,Computer at work is sick  Today is going to be one of those days...,0
708148,2257215623,Ava can't breathe through her nose.  ,0
778276,2322643054,@Cause4Conceit U still haven't recruited me any followers!! ,0
51828,1679152015,UGHwork.  I wanna be at the movies not here.,0
417447,2061541496,mandy tricked me into watching UP again ,0
589469,2217003203,@Fzetmptres noooooooo rain rain go away...come again after I leave ,0
110169,1824767695,back from the state library.. Not so productive tim ,0
196468,1970724944,"wants to go back to bed, but cannot. Fuck work. ",0
86562,1754157645,Lovely day outside today.   Just right for sitting at a desk writing SQL queries and code.  ,0
268583,1989437223,feeling naughty but no one to take it out on ,0
206621,1973279519,http://twitpic.com/69qk0 - No sparkly vampires in this meadow ,0
31755,1564094009,5am till Noon at work  HAPPY 4/20!!!,0
431771,2064611558,@TheLonelyGnome Too bad my camera has no hope of being able to capture a good photo of it ,0
151347,1932486606,@Tripzy  dm me when ur back,0
613866,2225613093,I love this rain i just wish i had @LyricalLaureate umbrella its bigger than mine ,0
427981,2063840556,@valberg1 wen is it u go US? i dont really have a choice ill just go out more just means i wont get the house to myself any more ,0
629247,2231576150,@melo562:I work @ 330am  sorry but sat late maybe or tomorrow,0
202225,1972074742,im gonna eat breakfast with my family. Im gonna miss my aunt when she leaves tomorrow. ,0
131425,1835531167, I can't find one of the puppies. And I'm gonna be late for school. HATE MONDAYS!,0
103125,1795449014,It's raining.  I thought I'd be able to get outside during lunch.  ,0
320514,2003413933,mhm but im tryin to keep names on the low cuz my madre is followin meh ,0
284318,1993195684,why won't it let me change my pic!!!  ,0
160650,1957117307,@officialTila I cnt get it!! its goin to ur old messages?!?  &gt;&gt;&gt;&gt; HELP?&lt;&lt;&lt;&lt;,0
678611,2249018843,@LoveTruck then thats just sad  hahaha.,0
695756,2253337877,why are people so mean? ,0
693762,2252815052,GLOOMY and DRIZZLY  ,0
467159,2175718399,is @ work first day of a long week ,0
622785,2229326229,@kaaatt probably not lovely. Going 2 dindin 2nite plus I'm still pretty sick.  we'll have a playdate soon luv!,0
483436,2180397163,@justmad Sorry it took so long to reply. I see that the server was rebooted during that time.  Are you still having problems?,0
395862,2056216053,my sweet toddler ran around like a crazy person and then collapsed on the couch and is almost asleep. I don't think he feels 100% good. ,0
432911,2064849364,@callmetoast aaah I am desperate  i hate french. i hate hate hate hate hate hate iiiiiiiiiiiiiiiiiit aaah :/,0
234064,1979507088,@tripwired i can comprehend. i was hanging my laundry and i got all sweaty as well ,0
34292,1564758057,@El_Granto Nope. Today is all-around terrible weather ,0
14726,1553829729,i can't even get the audio streaming  #asot400,0
110593,1824895694,is missing someone.  http://plurk.com/p/ubg4a,0
53100,1680049943,hangover  ...... urgh!! moonshine?? NEVER AGAIN!! 8 shots ... NEVER AGAIN!! ..... depend on eugene?? NEVER AGAIN!,0
565476,2206522103,suddenly everything feels different ,0
781194,2323354673,"@LachyG Lachy I keep waiting my payment. I finished the work 3 months ago, stop telling me a date and then not comply  buuh!",0
555630,2204109724,Aaaaaaaaaaa! Hate it wen computers wont work! ,0
642263,2235449757,#inaperfectworld I wouldn't have to go to work ,0
53357,1680194243,@SirenSongTX noooo  toe is starting to feel better but my back is killing me...and im so out of whack sleep deprived,0
554424,2203845468,I am not gonna wake up in time for the laker parade euw. iphone upgrade nooowwwww ,0
200642,1971715715,"http://twitpic.com/69asz - Me and my baby, the only anniversary pic we got! ",0
655313,2239871722,went past The Leaking Boot earlier. Was still burning a bit. Near enough pulled down ,0
624998,2230091406,Hey I'm not lame! ,0
150663,1932325362,can't seem to upload a picture so I'm off to bed.  ,0
279149,1991711785,OMG what a panic got back to find  pond half empty ...well down by 2 foot thats a lot of water flowing through the over stocked garage ,0
505428,2188389514,running out of time! ,0
34562,1564855173,@Aubslace i also couldnt sleep  sucks doesnt it,0
84575,1753630187,"Got the check from Click bank , now to hard part of getting the actual money from a Sri Lankan bank  , any suggestions anyone ?",0
450332,2069470565,"Bollocks, BNP have won a euro seat.  I suspect they may win another by the morning too ",0
624058,2229768053,bored!!!  been billed every1z  gone to bedd!!,0
397949,2056761706,It's a lovely amber-orange colour and the beer itself is good but I'm not getting &quot;orange&quot; flavour here. Rickard's White has more orange ,0
661410,2243127856,"@Estebomb Wow, really?  that sucks ",0
617360,2227024213,@BreakingNews WTF!!! why are we not attacking N.K. before they fire &amp; destroy Hawaii.Did we not LEARN anything from Pearl Harbor! HELLO! ,0
18542,1556627467,#$&amp;*# just bought batteries for my cam took 10 pics and not the batteries are dead. i really need a new camera! no more pics tonight ,0
107809,1824071846,Just found out that one of the men killed in an accident on I-5 last night was my boy Albert. RIP A. luv u ,0
442545,2067310506,gotta get some sleep first GCSE moch tomorrow!  not good.,0
225988,1977756428,@MsBrennon Aw man that sucks  i am sorry. Hopefully next year you will get it. if your going back. I will even have a little bit extra,0
380400,2052554124,Cheesecake factory was great. Have not had stuffed mushrooms in forever &amp; they have awesome ones there. Had no dessert tho ,0
22398,1557480125,wishes your phone hadn't been turned off!  http://plurk.com/p/oz68d,0
341435,2015040734,will be out of the office for a few days. A very close friend is in intensive care. ,0
87101,1754345772,@flawdagator too bad Im not one of those ,0
218268,1976130193,in the worst of moods. Uggghhhhhh! ,0
463875,2175008830,@PinayTrini Damn it! Everybody is taller! ,0
274370,1990587869,grrrr que angÃºstia ,0
56120,1685302732,@F_Lizzie I know  and i was just about to change my icon. uhh.,0
300637,1998384105,@natmileyfan14 Lol that sucks so much dude ,0
740773,2266075732,@mqpasta It is very very very BADDDDDDDD  #PakCricket,0
648956,2237162967,@Bryn_Colvin should have been going to Crawley Folk Festival next weekend but will be in hospital - good line up as well ,0
102816,1795259247,"http://twitpic.com/55i3m - Speaking of which, here's me.. alone on a dark street. See the camera holding arm? How sad ",0
797695,2328269150,so much pain ,0
635980,2233786512,"@slcgrrl8 Oh wow, I just now saw your invite.  Sorry, had to work both jobs today - I just now got home.  I would have loved to, though.  ",0
354859,2039850274,@icandi84 shit I was too ,0
523312,2193078700,@daydreamerping Tell him it's just one year to go. Sayang naman ,0
88574,1754932500,just came back from work. tired as hell. every bone in my poor body hurts. i hate my job ,0
35364,1565190223,"@NaijaPulse besides, Sun and Microsystems ar two different words. imagine Oracle making a huge purchase today and not trending on twitter ",0
67422,1692330252,finally finished the chapter of History I was reading.  It took me...FOREVER.  Gotta do it again tomorrow. ,0
625240,2230177676,"Is in bed, it's to hot, I can't sleep  x",0
82187,1752977148,@benbiputra uuuh.. me miss you still ,0
240020,1980744423,"Website &amp; Forums are down at the moment, will keep you update when its up and running. Sorry. ",0
708891,2257439745, where did everybody go ???????????,0
285803,1993719294,@wyllie especially since they took away the ability to see people we're not following ,0
615010,2226110991,"I want to see Year One. I also want to see Eli. But, of course, I can't have everything I want, can I? ",0
262807,1986328786,Watching The Hills season finale ,0
201844,1971985902,I screwed myself on the Galveston tickets  who else is going to this show except Jules,0
154102,1933096258,I don't mind people cheering against the #Cavs as an &quot;Evil Empire&quot; type team...as long as we could win a title first. ,0
52813,1679903544,I'm exhausted and feel horrendous. Now to be productive. ,0
620408,2228329993,so very tired ,0
767964,2300751395,@nursed33 got 3 hours.  but that's better than. Nothing. U still working?,0
738527,2265497032,happy father's day to all the daddies out there! and to your dads! I miss mine ,0
28360,1559636420,"Good Morning. Coffee and emails again. The Berry is going to hospital today, he is sick  so I will have to do it all from the MAC.",0
1151,1468096988,Where's Derrick  http://ff.im/-1XWXs,0
749366,2285017544,http://twitpic.com/84to9 - I think this finger just isnt meant to be. ,0
582354,2214580146,so tired and knowi have to take medicine ,0
128842,1834983231,@Kirstyy09xX i know  i might try and get someone who would know to help me ;),0
93352,1770610811,"#Hyderabad #Flex #Camp http://groups.adobe.com/posts/93d30e01fe , wondering when new delhi will host one ",0
795649,2327445155,i'm so worried about money now. it's really panicking me. i will also be below target in my savings by $200 because of the days off! ,0
314000,2001881010,english was booring and we have french and maths next :| reallly dont wanna go art twilight tonight! ,0
632981,2232853856,"@Maynoce Interesting! Congrats on the engagement, come makan with us la one day ",0
381622,2052823660,@Rorzshach no  ::cries:: I guess he took far too many sleeping pills...,0
620894,2228569959,"@themuhmeshow Lakeside. Yeah, they don't have a sz. 13. That pack didn't sell out bad. U can still get em, but I just don't have 310 ",0
758564,2295786060,"@clintwong Wong, stop being such an enabler.  ",0
379270,2052300620,Last day of VBS  I miss the kids in my group already.,0
579507,2213506618,Lisbon....It's no fun buying beer in Euros any more  Ouch!,0
33936,1564647026,Ggggrrr bloody hard drive isn't working properly!!  its just sitting there flashing blue blinky lights at me!!!!!,0
741379,2266247196,@xinch My legs hurt like HELL ,0
513948,2190508556,&quot;You first!&quot; &quot;No you!&quot; and Mouse ends up sitting next to me...  Why do i have this effect on women. Confidence does not come with this. ,0
387775,2054087197,Unfortunate IBJ somewhat focused on the past. ,0
238870,1980504533,still feeling  ...i think im gonna have to go back to the pre-uni me!,0
470466,2176428608,wants to run too. ,0
49781,1678260037,@ChalkOLet I'm filing a report now  I'm temped to go to the store and bust some heads....,0
180396,1966541842,@alvarlux it was so freaking hot in the bakery today   I melted,0
459289,2072140501,Wishin my sister/bf/soulmate @beloved01 was here ,0
162608,1957584973,@DeadMemoriesX Poor you   If I was with you right now; I would probably give you a hug ;D,0
341608,2015085478,@olyamihailova He is in Sweden today and I can't go and see him. So I am a bit sad. ,0
558232,2204700006,@matdotcx I wish I could afford tethering ,0
57927,1685782224,Ni nite tweeter world. Gotta clean all day tomorrow  yuck! Lady better come on mon dammit. I cant take much more of this!,0
509853,2189508897,@bryanboy wow- i send out all the packages like a week ago ,0
792994,2326472958,"@markimbriaco  Microsoft is dragging its feet on the inevitable. Don't worry, I'll find a way to make it happen.",0
118769,1827906052,"@evliving Awwww that sounds amazing! In Buena Vista, CO, our high for the entire year in '08 was 86 degrees.  I love hot weather!",0
297650,1997462039,"@mikeneumann criteria for ordering checks?  That they print? lol  Hey, it's your printing company that's being picky, not me ",0
174441,1964536778,@antoniia07 sheep!!!!wassup???i miss you    see you on monday!,0
524931,2193662737,i hate being anxious. only one more hour. grrrr ,0
693359,2252709962,At the Rogers Plus at Rideau - they have 1 dude working the first Sat. after the 3GS release. I feel for him. ,0
580311,2213852889,"Anderson Cooper, I love you but you seriously spam my twitter feed.  It might be time for us to break up... ",0
401846,2057779952,There aint any good looking men on BB ,0
685774,2250869302,"mmmm eating maltesers, i love hem aww the packets nearly empty  haha",0
208717,1973791994,@mandee_k Flight leaves in 2 hours  I'm going to miss  Spain (and Joshy!) Will text from T.O. Take care this weekend Mands! talk soon xo,0
662239,2243534534,"Oh my god I didnt know death could happen so unexpectedly I was just talking to him  Poor kid. RIP Austin White, I hope you have",0
12706,1551934668,"@PushPlayCJ ooh alright. well, too bad we can't reply to your messages  you would need to follow us in order to do that.",0
685143,2250699202,http://twitpic.com/7vw3t - good old days with @elendkaiser ,0
4347,1468798212,"Urrrr, I should be waking up right now instead I'm just going to bed  too much on the brain!",0
660730,2242812599,thunder might ruin our plans ,0
105924,1823312566,the situation is going to get worst... we will have to kill each other to finish ,0
5958,1469243560,it is snowing ,0
732981,2264200117,has an ouchie on his leg from last night.. ,0
269080,1989541251,I am afraid that understanding quaternions is above my cognitive abilities  I will continue trying though,0
873,1468031439,"@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. ",0
631555,2232370396,"@keligatorsteece  don't worry, we still love you!",0
108863,1824399622,Alright i'm heading to bed now i have to be up in less the 4 hours  ,0
793388,2326615560,@FemiThompson I feel as though I am the only one that has not seen that movie yet ,0
161754,1957389821,Hate washing my hair! Because then it has to be dried &amp; straightened.  And then i find the grey hairs in the middle layers of my hair ,0
793261,2326570818,Moo.com is broke  another bummer!!,0
301520,1998672469,i shouldnt have to wear a coat outside so close to my birthday! ,0
200223,1971619320,just had a whole packet of fruit pastels but all were yellow or orange. not even a joke! ,0
532265,2196683818,ugh. every time I think I'm almost to 100% I realize I'm not fully recovered. &amp;even the simplest things are so exhausting. ,0
209458,1973981026,Another crazy Saturday night down ... 72 more till holidays ,0
244805,1981857454,so i gained my ipod back and left my wallet. ,0
130805,1835385208,Woo mock exam feedback ,0
291512,1995722142,"@XxEMxX Ahh true,  I may have to go with *gasp* a local friend!",0
696044,2253416712,@suzieqtwo I wish I was there but my sickness is preventing me from doing anything fun today.  I can't wait to hear about it!,0
283305,1992866021,chop me off at the chest I'm congested from there up &amp; feel like crap ,0
733736,2264385635,@SharonHayes You're gonna get me crying of love lost ,0
252756,1983822790,@MikeChaneyNews wha?? ... oh no.... ,0
552705,2203463958,didn't want to get out of bed this morning ,0
689854,2251865447,"@NiGhT_RaVeN13 Yes! That rocked, then it moved to challenge and got shit ",0
388337,2054210321,pleeeeeeaaaasssseeeeee ,0
77441,1696212923,Suffering from a stomach pain.. ,0
769201,2301287478,Caught in the rain walking back from Publix ,0
433408,2064950731,@shloggy_doggy i dont see that you added me ,0
187792,1968730394,Ive woken up with a really hurty eye  its sore..,0
439754,2066526419,@snyderman34 30 days? I'll die by then ,0
773851,2306255655,@BPoppins the blackberry i have is the 1st blkbry dat came out &amp; only reason y i have it is cuz my other cell broke so im stuck wit dis 1 ,0
49046,1678034157,@vonlrrwegen didn't go shopping. Wasn't enough time to get in and back before the wedding ,0
626563,2230634094,wants to skip todays exam ,0
700006,2254623828,I hate getting to a point in packing where you dont know what to do next.  Also running out of boxes sucks... time to go buy some ,0
161254,1957254860,"The birds are out,, oh man... That's NOT cool &amp;&amp; I didn't sleep yet for the night!!! ",0
343093,2015391044,i really wish i was sleeping. its cold and i dont feel good. at least i'll only be ac school... 2 hours? i have to walk home though ,0
335532,2013813547,Just plain sad...sadder than the pics of a Ferrari getting totalled.   http://bit.ly/15RQLF,0
502785,2187638709,has bad cramps. ,0
77536,1750894949,@andycolourbase Just well wasn't in the mood for it by the time i started eating it  Doner pot noodle though!,0
777784,2322505345,"I'm tired, but I can't sleep ",0
424450,2063100876,hate being so tired i cant sleep. work in 5 1/2 hours. ugh ,0
510378,2189640498,@iamjonathancook being on the pier makes it sound like it'll be during the day in which case I hope it's on the weekend so I can go! work ,0
196941,1970900457,@Liaccessories well I was to meet wit my real estate agent to look at some midtown homes but he pissed me off any got fired! ,0
277166,1991207588,"Darn, Federer goes through even after being 2 sets down.  Haas just died in the 4th and 5th.",0
686627,2251076795,@MSWindows it is a pitty that it is U.S. only program ,0
41954,1675883304,oh booth i miss everyone too! ready to get back to work and into the swing of things. being sick was a lonely lonely life! ,0
389183,2054400835,another day of books and movies and smoothies and soup and no michael ,0
528958,2195279670,@mexiana_76  Can you try something else? Like teach privately at home or..,0
251904,1983597233,"appears, even wearing vampire-strength sunblock, to have got burnt   Pass the calamine...",0
521670,2192487019,I want to CHILL!!! NOW!!!! ,0
538104,2198982776,@heyliliana   Who be thy traitor?  ,0
761372,2297208401,Why does today feel like its gonna be a bad day... ,0
561087,2205339287,working. why am I getting sicker when I should be getting better? ,0
659208,2242058290,@LCobbies I know. I am a bad friend for teasing. ,0
372518,2050756665,"man down, man down, spyware has killed my pc, RIP Dell 2006-2009   May god at a blessing to the hard drive I will see you in pc haven,  ",0
237736,1980266420,@MsCrochetS huh what? I'm lost. ,0
789661,2325448852,@zellyb Me too!  We'll shoot there together one day dear - just you wait. &lt;3,0
72451,1694235758,dnamzonubley is up for private beta here: http://nubley.com so u can toy around it. its been a big work configurin d server. bn up al ngt ,0
6139,1469310755,@exmi bloody hell. Sorry honey ,0
37509,1572994946,At the gym. I haven't been here in over a week. My body is gonna hate me tomorrow. ,0
325174,2006968063,The dogs are eating EGGS for breakfast because Merlot's daddy wont bring food home for her.    ,0
214709,1975300231,5:30PM = cavs/magic...pirated online over chinese state-run TV because I don't have cable ,0
250420,1983217126,has very unsexi shinpas tan lines from football today ,0
224192,1977360649,My attempt at drawing a manatee. Everyone laughed at me  http://yfrog.com/5k7wbj,0
726715,2262643990,@therealGlambert love you!!! with I could see you tonight!!!!  hope I were in US!!!,0
232913,1979263380,I up!  woaahh. today: Hannah Montana on TV after that cinema: Night atg museum2!! yay-- but I miss Selina so much! ,0
241030,1981007168,corey knows like all the words to &quot;all the small things&quot;  Going job searching today (need to hired in the next few days) ,0
177034,1965511527,NEED A JOB ASAP...JUST GOT LAID OFF AND IT SUCKS ,0
116829,1827523724,blaahh   is still missing haviï¿½. xD,0
268244,1989363079,Off to the general today to sit around for a few hours ,0
745929,2282674821,@honey4704 I am overwhelmed with stuff to do till the end of the term ,0
772521,2302783042,I am off to get some yummy fruit and chill for the rest of the evening and back to work tomorrow and it's stock day too....grrr ,0
335123,2013717930,My baby is in the hospital ,0
54320,1681027638,is gonna miss watching the fight with her crazy family tonight.  but going to another show and possibly a party.  woohoo!,0
192283,1969818587,Just woke up at 4am &amp; I'm starving. So what do I do? Eat something only 2 go back 2 sleep? Drink a huge glass of H2O? Or can I ignore it? ,0
235858,1979861556,2 people have decided they no longer want to follow me. how sad ,0
598112,2219437444,"Up super early for a doctor's appointment, will no doubt be flagging at the asos party later. Laptop still dead ",0
35539,1565262021,How could I forget    GO RED SOX!!!!!!,0
457528,2071606612,"@fabulouslorrain I would pool followers  But only have 180.  Even though I've been a celeb asst., i'm looking for a new job so no big #'s",0
412852,2060450019,@pnchamilton girl im sooo sorry i saw your channel  i cant believe someone hacked you!,0
17415,1556280518,@nick_carter If I was in LA... buï¿½ï¿½  I never went to the night (wrote right?) but... hehe,0
185998,1968197896,my ear hurts ,0
251658,1983535572,playin guitar...not lookin forward to school tomorrow...GCSE;s ,0
702927,2255548426,"maybelline!! ;) lol)!  No one seems to understand that, but me!! Just wish someone would see me as I am &amp; see my potential ... I WANT TO",0
564964,2206364890,@clouvi guess I should be there   Keep the tweets coming.  Good stuff.,0
125723,1834370450,"@dapunster yeah, hate to be sick. Keeping hygiene multi-vit are not enough for this season. ",0
375332,2051434933,missing watching him play.. gotta wait till next season! ,0
571615,2208911119,stealing internet from all of my friends!! just two more weeks  ... damn addiction!,0
625136,2230137198,@leahsproul i miss you ,0
297921,1997537581,I can't believe Ian is gone. I knew it would be a bad day. ,0
651210,2237819013,"@dnisbet birthday fail  I knew there was something I was meant to remember on my return, hope you had a good one",0
391928,2055028306,hates the rain ,0
671653,2246925900,I have a headache. I really should have gone home this weekend my computer still isn't working  what am I gonna do all weekend,0
225322,1977616155,; HELPPP MEEEE. I Don't Know How To Work This Lol! ....I'm SOOO ill    +&amp;I Love You Lyndenn (L) x,0
733908,2264426772,Oh rainy day ,0
335028,2013697740,I wish I had cable. I'm missing out on Man vs. Wild featuring Will Ferrell ,0
271802,1990082280, I'm too scared to go on holiday these days:  http://tinyurl.com/lkgtac Nightmare after nightmare of plane crashes. Sadface.,0
626147,2230491384,its hard to sell a car that doesnt start ,0
82923,1753203903,is my twitter back on yet...said I exceeded the post limits sigh im goin crazy ,0
48438,1677873768,"@Jordan23Capp  There a young team, Hater...Lol",0
301716,1998757062,Just off work headed home to grill halibut and scallops! Then bed early meeting in the am ,0
432558,2064775970,At the airport missing the fam already  and to too it off it's finally a beautiful clear day in south Florida. When I get back new diet,0
65407,1690976049,"@suzesinc, RB ...Run out of ya allocated props  need to RB for@dickadcock@bendrix@Corts@StarCrazy  @2fast4u@s... ? http://blip.fm/~5igvc",0
121746,1833573485,Sch was boring. I was the only Malay girl  - http://tweet.sg,0
539839,2199550055,"@tigerbrat Okay, let me know everything. Comic buy habit must end then, I think. ",0
464263,2175090473,A new week...with an exam  and my birthday!! ,0
367019,2049061951,says say NO to exams. But unfortunately I said yes ,0
324754,2006617186,@eyeofhorusmpls Don't know if I've made may new prints since the last time I was in  Will have to check.,0
683404,2250261988,been in the rain for the last 4 hours at netball only to lose a really scrappy game ,0
138882,1880670782,"@bensmithuk I love optimism Ben, but I fear it may be misplaced in this case. And...our phone still doesn't have latitude ",0
333036,2013230797,@4ever_Lauren heyyy! So guess what?I basically love you and am going to miss you when you go to california. ,0
132085,1835671965,@MichAtagana That intertextual reference was lost on me. Sorry... ,0
200625,1971712378,"@somekindoffun - WOOOO BRIAN! (I have to miss it to, because of work) ",0
624979,2230087911,"@eddieizzard Thats pretty, I wanna go back now ",0
631578,2232375295,"A B17, B24 and a P51 Mustang in town between now and 12 p.m. tomorrow. Then they go back home  sniffle, sniffle.",0
44375,1676844245,Working on second paper.  this one's 10 pages... yay.. ,0
117272,1827609219,@heartnsolex3 lol dito &quot;omg  its me doing it&quot; ur sooo cuteee.. idun even no all the girls who are in bad anymoreee its a mess,0
119205,1827996393,work at 415 ,0
615777,2226408459,Off to the dentist ,0
220154,1976568606,Cadillac said &quot;Rome wasn't built in a day&quot; per magical New Orleans! ,0
65683,1691120342,I lost my cell phone. ,0
439755,2066526439,i love my new nail art - i made it! and how i wish i have a sister so i can try it on her too.  soooobbss,0
389276,2054420077,Oh no!  I love Mexican food...but last night's Mexican food is not loving my stomach   This can't be!!!!,0
82117,1752953160,I want Closure in Moscow back in AUSTRALIA. ,0
642677,2235562208,I wanna be with him!!! But i dont think he wants me!!! Things are so messed up!!!  ,0
216744,1975779179,@lollingtons I'm with you. Had a jelly babies incident earlier. Neither big nor clever ,0
214265,1975194940,boreddd. watching my sister is no fun at all. ,0
523742,2193236834,Xbox Live is down = Less Practice = ,0
716736,2259786999,it is pretty much impossible to keep a 4 &amp; 6 year old quiet while grandparents are napping.  Couldn't play outside because it was raining ,0
731445,2263825970,woke up at three and cant fall back to sleep ,0
258866,1985286683,"@jessimaee , thats good tho! Aw why so ",0
798735,2328703384,Farrah Fawcett has passed away  May she Rest In Peace.,0
697119,2253727334,"@goiabadacompao oh, i miss you. ",0
190370,1969345297,@SONGSTR3SS ok we need to stick together and battle the zombies lol... EVERYONE's sick! ,0
688735,2251591737,I am about to install internet explorer 8 at a winXP lapop. Fingers crossed. I wish I could install firefox insted ,0
324270,2006074511,negative on the swine flu... just an upper respriatory infection... i feel shitty ,0
710800,2258028107,@dolcelaalaa Ew spider   btw I am sending your package on Monday!!,0
428940,2064030128,"is looking forward to Windsor Races tomorra, whoop! But is gutted she missed out on free tickets for the 15th sniff sniff ",0
345033,2015809483,"Apparently, I can't sleep past 8:30am, no matter how late I go to sleep. This totally sucks, because I'm still tired. ",0
350491,2017873684,aww man i bloody h8 sundays dinners! y must my mam make them ,0
301862,1998797417,Ughhhh our routers been acting up since my laptop came back. We can't find the cd to reinstall it. Crap. Ugh. ,0
134396,1836240672,"Managed to expose the whole of my 120 film from the brownie camera, lost a whole shoot brilliant ",0
499425,2186522634,"i've always had a rice belly, since the age of... 16. it'll probably never leave, no matter how much i run.      YOU ARE NOT WELCOME HERe!",0
658479,2241539515,the sun didn't tell me it was going to come out today ,0
734179,2264489613,@rebekahthornton awww that's a real shame ,0
549545,2202672955,need girl time.  i gots not giiiiirl anymore. *le sigh*,0
758343,2295706238,@Melissa_123 Omg Are All The Dates Sold Out? No Another Venue You Could Go To? That's A Shamee  &lt;3 xxx,0
546731,2201853405,Why kevinrose doesn't use tweetdeck ,0
494154,2184828082,my head hurts!!! and im bored  #fb,0
656992,2240789277,Blah it's rainy and gross and humid. Which means lame hair day. ,0
602807,2221493951,#shoulda not working with rails i18n ,0
301839,1998792823,Red Rings of Death Xbox 360 Towel Trick - Windows Opration System: My Xbox got the RROD  I did the towel trick.. http://bit.ly/5Fk8q,0
22720,1557552250,i cant believe theyd do that. thats five months of hard work and labour and no enjoyment whatsoever. all thrown away.  i need a hug!,0
358749,2045422886,@limitedxcharm feels that way ,0
768528,2301028599,@K7vans  NOOOO!!!!! answer your DM first!!!,0
34713,1564926895,just told my husband bye....now 12 days by myself ,0
236556,1980022816,im so jealous right now ,0
338762,2014500569,@xbllygbsn woo ;). awwh okay..so its really... 5.10pm our time O.O oh god :$ thanks donkey years of flying  lol :$. a've no gone longer,0
345756,2015990304,I'm going to cry! ShojoBeat is putting out it's last issue ,0
48140,1677796883,@dubayan I subscribed once and the answers was not helpful ,0
456190,2071171372,@dymonds  Really? My diary said it was Queens Bday all over Australia. Bummer. (not that it makes much diff for me! LOL),0
221322,1976803476,this sucks you know you work too much when you have to find out its raining from twitter ,0
547146,2201989766,@sarandipity You got a trucker tan! a curse I cannot get away from since I have to wear the uni.. my left is always darker than my right ,0
508229,2189110687,&lt;---- feels sad only has 24 followers - I must be boring ,0
150674,1932327139,Madd tiredd &amp; I'm in need of a massage  I wish massages are $10 like back in my country. I'd be gettin one everyday! smh.,0
780284,2323136516,@shinpuren I guess so... Need to apply in person. Tokyo's a loooong way from Shimane though ,0
530142,2195796788,Feeling terrible. Why isn't the day over yet? ,0
107098,1823809974,"@raina_mae, @misslez hey, how come i wasn't invited to a buffet? ",0
102335,1794944735,Strep throat ,0
557655,2204568352,Stupid rain means an hour of running on the uberboring indoor track today.  #running,0
302653,1999116966,Im Back!! Out the Hospital...on bedrest dealing with Pain :X &amp; im very upset i cant find my CuriousGeorge doll to sleep with! No serious ,0
632682,2232754231,"owww... i just got up to answer the phone and my feet feel really bad, time to invest in a pair of walking shoes ",0
397674,2056691321,Xitlalic popped my ballloooon ,0
623951,2229730050,My favorite armchair just broke.  The bird was decidedly bad luck ,0
333785,2013420444,@ohmoe i would buy it but 1) i am attached to sims 2 and 2) i don't have room on any computer in my house for a new one ,0
342191,2015205816,my turtle passed away. ,0
527323,2194606528,@mike_wong Sandwich-&gt;  Coors Light-&gt; ,0
133822,1836098232,Is soooo boring here and again it sunny outside ,0
406729,2058999503,@killola fuck. i was too late  lol,0
439094,2066348545,i missed guitar practice  summer is going to be hard,0
